edad,edad2,educ,horastrabj,nhogar,P21,PP04C,mujer,casado_unido,tiene_cobertura_salud,informal_2024
29,841,12.0,35.0,3,180000.0,6.0,1,0,0,1
51,2601,8.0,44.0,2,500000.0,2.0,1,0,0,0
26,676,17.0,66.0,3,900000.0,12.0,0,1,1,0
37,1369,12.0,40.0,1,1000000.0,12.0,0,0,1,0
40,1600,14.0,15.0,2,445000.0,3.0,1,0,1,0
56,3136,12.0,48.0,1,800000.0,3.0,0,0,0,0
50,2500,14.0,45.0,2,1000000.0,6.0,1,0,1,0
68,4624,17.0,40.0,1,1000000.0,8.0,1,0,1,0
44,1936,9.0,40.0,2,1000000.0,8.0,0,0,1,0
56,3136,12.0,20.0,4,870000.0,7.0,0,1,1,0
25,625,15.0,20.0,4,500000.0,4.0,0,0,1,1
48,2304,12.0,36.0,6,10000000.0,5.0,0,1,1,0
34,1156,12.0,48.0,4,1500000.0,8.0,0,1,1,0
81,6561,12.0,36.0,1,800000.0,1.0,0,0,1,0
55,3025,12.0,15.0,1,50000.0,12.0,1,0,0,0
58,3364,5.0,30.0,2,200000.0,1.0,1,0,1,0
50,2500,14.0,48.0,2,1350000.0,7.0,1,1,1,0
52,2704,9.0,48.0,2,850000.0,10.0,0,1,1,0
51,2601,15.0,46.0,4,900000.0,10.0,1,1,1,0
52,2704,17.0,46.0,4,900000.0,9.0,0,1,1,0
50,2500,19.0,56.0,5,450000.0,3.0,0,1,1,0
48,2304,17.0,56.0,5,1000000.0,8.0,1,1,1,0
43,1849,12.0,36.0,4,200000.0,1.0,1,1,1,0
63,3969,12.0,45.0,1,700000.0,1.0,0,0,1,0
40,1600,13.0,45.0,4,1000000.0,10.0,0,1,1,0
42,1764,13.0,45.0,4,460000.0,3.0,1,1,1,0
22,484,12.0,56.0,5,500000.0,2.0,0,0,1,0
49,2401,15.0,35.0,2,2500000.0,8.0,0,1,1,0
54,2916,12.0,35.0,2,550000.0,7.0,1,1,1,0
62,3844,6.0,40.0,3,1600000.0,3.0,0,1,1,0
51,2601,17.0,30.0,7,920000.0,8.0,1,0,1,0
28,784,12.0,30.0,7,800000.0,9.0,1,1,1,0
32,1024,6.0,30.0,7,220000.0,9.0,0,1,1,0
57,3249,14.0,36.0,4,670000.0,8.0,1,0,1,0
35,1225,8.0,36.0,5,1100000.0,7.0,0,1,1,0
36,1296,12.0,36.0,5,945000.0,10.0,1,1,1,0
47,2209,12.0,25.0,2,100000.0,3.0,1,0,1,0
33,1089,15.0,48.0,3,950000.0,12.0,1,0,1,0
22,484,12.0,20.0,5,400000.0,1.0,0,0,0,0
37,1369,15.0,30.0,3,1000000.0,6.0,0,1,1,0
37,1369,19.0,40.0,4,1800000.0,9.0,0,1,1,0
43,1849,6.0,30.0,2,700000.0,3.0,1,0,1,0
41,1681,6.0,31.0,4,900000.0,2.0,0,1,0,0
28,784,15.0,25.0,2,300000.0,12.0,1,0,1,0
50,2500,8.0,48.0,4,480000.0,1.0,1,0,0,0
64,4096,12.0,60.0,1,500000.0,8.0,0,0,1,0
60,3600,8.0,45.0,2,2000000.0,11.0,0,1,1,0
47,2209,12.0,45.0,1,1500000.0,11.0,1,0,1,0
34,1156,13.0,40.0,3,800000.0,11.0,1,0,1,0
33,1089,10.0,66.0,7,1200000.0,9.0,0,1,1,0
38,1444,12.0,66.0,7,480000.0,6.0,1,1,1,0
48,2304,15.0,43.0,1,1630000.0,7.0,1,0,1,0
75,5625,9.0,35.0,2,500000.0,2.0,0,1,1,0
66,4356,15.0,40.0,2,800000.0,2.0,1,0,1,0
38,1444,12.0,40.0,2,800000.0,2.0,1,0,1,0
65,4225,17.0,30.0,2,300000.0,1.0,1,0,1,0
42,1764,8.0,44.0,6,1300000.0,7.0,0,1,1,0
61,3721,15.0,40.0,3,600000.0,1.0,1,0,1,0
34,1156,17.0,40.0,3,400000.0,1.0,1,0,0,0
48,2304,15.0,20.0,2,1000000.0,12.0,1,0,1,1
54,2916,12.0,48.0,2,1650000.0,7.0,0,1,1,0
30,900,15.0,30.0,3,950000.0,11.0,1,1,1,0
43,1849,16.0,36.0,4,600000.0,1.0,1,1,0,0
41,1681,7.0,36.0,4,2000000.0,1.0,0,1,0,0
63,3969,6.0,40.0,2,600000.0,6.0,0,1,1,0
40,1600,9.0,30.0,3,650000.0,1.0,0,1,0,0
32,1024,12.0,30.0,3,1000000.0,11.0,0,0,1,0
48,2304,13.0,54.0,2,1500000.0,9.0,1,0,1,0
38,1444,6.0,48.0,4,380000.0,5.0,0,1,0,0
57,3249,12.0,48.0,6,550000.0,3.0,0,0,0,0
22,484,12.0,48.0,6,350000.0,3.0,0,0,0,0
47,2209,12.0,48.0,6,480000.0,3.0,0,1,0,0
46,2116,12.0,48.0,1,600000.0,2.0,0,0,0,0
49,2401,17.0,30.0,5,800000.0,7.0,1,1,1,0
32,1024,17.0,40.0,1,1500000.0,9.0,0,0,1,0
36,1296,9.0,48.0,1,900000.0,6.0,0,0,1,0
50,2500,9.0,48.0,4,2200000.0,8.0,0,0,1,0
52,2704,6.0,40.0,5,1800000.0,9.0,0,1,1,0
53,2809,9.0,40.0,5,1500000.0,5.0,1,1,1,0
54,2916,3.0,48.0,4,420000.0,3.0,0,1,0,0
30,900,17.0,40.0,3,900000.0,7.0,1,0,1,0
45,2025,15.0,48.0,2,780000.0,7.0,0,0,1,0
47,2209,12.0,42.0,2,600000.0,7.0,1,0,1,0
44,1936,12.0,40.0,2,1700000.0,10.0,1,0,1,0
26,676,16.0,40.0,2,600000.0,6.0,0,0,1,0
55,3025,12.0,0.0,1,3500000.0,12.0,0,0,1,0
49,2401,15.0,0.0,2,1200000.0,11.0,1,0,1,0
55,3025,15.0,40.0,2,2000000.0,10.0,1,0,1,0
27,729,12.0,45.0,2,1500000.0,6.0,1,0,1,0
52,2704,12.0,72.0,2,1400000.0,9.0,1,0,1,0
25,625,12.0,72.0,2,500000.0,5.0,0,0,1,1
30,900,10.0,40.0,3,500000.0,7.0,1,0,1,0
52,2704,12.0,32.0,2,1600000.0,9.0,0,0,1,0
31,961,17.0,40.0,1,1800000.0,9.0,1,0,1,0
32,1024,15.0,72.0,2,2000000.0,2.0,0,1,0,0
57,3249,15.0,20.0,2,750000.0,8.0,0,1,1,0
51,2601,15.0,20.0,2,400000.0,6.0,1,1,1,0
51,2601,12.0,60.0,5,1800000.0,7.0,0,1,1,0
55,3025,15.0,60.0,5,1200000.0,8.0,1,1,1,0
22,484,15.0,60.0,5,2500000.0,9.0,0,1,1,0
29,841,17.0,72.0,2,1000000.0,1.0,1,1,0,0
26,676,17.0,44.0,1,1430000.0,8.0,0,0,1,0
33,1089,15.0,36.0,1,2500000.0,7.0,1,0,1,1
39,1521,15.0,50.0,1,2500000.0,5.0,0,0,1,0
43,1849,12.0,70.0,2,300000.0,1.0,1,0,1,0
28,784,12.0,60.0,1,1800000.0,1.0,0,0,0,0
30,900,17.0,40.0,2,3000000.0,10.0,0,1,1,0
31,961,15.0,45.0,1,1500000.0,8.0,1,0,1,1
38,1444,17.0,35.0,1,3300000.0,12.0,0,0,1,0
40,1600,17.0,40.0,4,4500000.0,7.0,0,1,1,0
51,2601,6.0,45.0,4,1500000.0,11.0,0,1,1,0
46,2116,8.0,45.0,4,1000000.0,8.0,1,1,1,0
24,576,12.0,45.0,4,900000.0,11.0,0,0,1,0
42,1764,7.0,54.0,4,1500000.0,7.0,0,1,1,0
21,441,12.0,54.0,4,1100000.0,7.0,0,0,1,0
62,3844,2.0,20.0,3,500000.0,1.0,0,1,1,0
38,1444,12.0,35.0,3,1500000.0,9.0,1,0,1,0
42,1764,12.0,20.0,5,1200000.0,1.0,0,1,0,0
32,1024,12.0,45.0,3,1500000.0,10.0,0,1,1,0
51,2601,14.0,56.0,5,400000.0,2.0,0,1,0,0
48,2304,12.0,56.0,5,400000.0,2.0,1,1,0,0
45,2025,8.0,6.0,3,1000000.0,4.0,0,1,1,0
27,729,0.0,36.0,2,250000.0,1.0,0,1,0,0
53,2809,12.0,48.0,2,750000.0,1.0,0,1,0,0
36,1296,15.0,55.0,1,600000.0,7.0,0,0,1,0
45,2025,15.0,36.0,5,1300000.0,12.0,0,1,1,0
42,1764,12.0,30.0,3,550000.0,3.0,1,0,0,0
31,961,12.0,45.0,1,1500000.0,11.0,0,0,1,0
54,2916,12.0,45.0,2,800000.0,2.0,0,1,0,1
47,2209,6.0,4.0,4,150000.0,1.0,1,1,1,0
59,3481,6.0,4.0,4,360000.0,6.0,0,1,0,1
69,4761,7.0,20.0,2,0.0,2.0,0,1,1,0
70,4900,7.0,20.0,2,300000.0,1.0,1,1,1,0
51,2601,10.0,35.0,3,1200000.0,7.0,0,0,1,0
22,484,12.0,35.0,3,800000.0,2.0,1,0,1,1
55,3025,17.0,40.0,8,3500000.0,11.0,1,1,1,0
64,4096,17.0,40.0,8,200000.0,1.0,0,1,1,0
31,961,13.0,40.0,8,900000.0,12.0,0,0,1,0
25,625,15.0,40.0,8,700000.0,9.0,1,0,1,0
54,2916,7.0,48.0,2,900000.0,2.0,0,1,0,0
78,6084,6.0,24.0,1,250000.0,1.0,1,0,1,0
52,2704,15.0,40.0,3,1000000.0,5.0,1,0,1,0
28,784,14.0,40.0,3,400000.0,12.0,1,0,1,1
34,1156,8.0,53.0,4,1100000.0,9.0,0,1,1,0
39,1521,9.0,48.0,4,1000000.0,1.0,0,1,0,0
36,1296,17.0,48.0,4,4000000.0,1.0,1,1,0,0
50,2500,12.0,38.0,9,900000.0,2.0,0,1,0,0
54,2916,16.0,40.0,1,3000000.0,11.0,1,0,1,0
55,3025,13.0,45.0,2,2000000.0,12.0,0,1,1,0
53,2809,14.0,45.0,2,2000000.0,12.0,1,1,1,0
34,1156,12.0,24.0,1,750000.0,6.0,0,0,0,0
51,2601,12.0,30.0,7,500000.0,1.0,0,1,1,0
47,2209,12.0,30.0,7,900000.0,9.0,1,1,1,0
43,1849,12.0,33.0,3,600000.0,1.0,0,1,0,0
40,1600,12.0,33.0,3,78000.0,7.0,1,1,0,0
24,576,12.0,52.0,6,500000.0,1.0,1,0,0,0
50,2500,6.0,52.0,6,600000.0,2.0,1,0,1,0
30,900,12.0,52.0,6,500000.0,2.0,1,0,0,0
51,2601,15.0,42.0,7,650000.0,1.0,0,1,0,0
25,625,15.0,42.0,7,350000.0,1.0,1,0,0,0
26,676,17.0,40.0,2,900000.0,8.0,0,1,1,0
41,1681,15.0,48.0,4,1100000.0,8.0,1,1,1,0
50,2500,6.0,44.0,4,1000000.0,10.0,0,1,1,0
39,1521,6.0,68.0,1,400000.0,2.0,0,0,0,0
52,2704,14.0,62.0,2,700000.0,3.0,1,0,1,0
41,1681,13.0,80.0,4,800000.0,8.0,0,1,1,1
49,2401,12.0,40.0,3,800000.0,1.0,1,1,1,0
50,2500,12.0,35.0,4,1500000.0,10.0,0,1,1,0
41,1681,15.0,84.0,3,2000000.0,3.0,0,1,1,0
40,1600,14.0,84.0,3,1000000.0,4.0,1,1,1,0
50,2500,12.0,0.0,3,1800000.0,6.0,1,1,1,0
48,2304,12.0,0.0,3,1800000.0,11.0,0,1,1,0
30,900,12.0,0.0,3,1800000.0,11.0,0,0,1,0
32,1024,9.0,30.0,1,900000.0,2.0,0,0,1,0
60,3600,6.0,60.0,2,600000.0,5.0,1,0,1,0
30,900,10.0,77.0,3,500000.0,3.0,0,1,0,0
23,529,12.0,44.0,4,900000.0,7.0,0,1,1,0
30,900,15.0,28.0,2,1000000.0,6.0,0,0,1,0
62,3844,17.0,40.0,1,2000000.0,3.0,1,0,1,0
54,2916,6.0,30.0,6,800000.0,10.0,0,1,1,0
33,1089,12.0,42.0,4,350000.0,1.0,0,0,0,0
49,2401,15.0,35.0,4,1300000.0,12.0,1,1,1,0
37,1369,12.0,44.0,2,400000.0,2.0,0,1,0,0
49,2401,9.0,84.0,4,870000.0,11.0,0,1,1,0
42,1764,9.0,84.0,4,380000.0,12.0,1,1,1,0
35,1225,12.0,20.0,4,400000.0,1.0,1,1,0,0
37,1369,12.0,20.0,4,800000.0,3.0,0,1,0,0
55,3025,15.0,20.0,3,700000.0,8.0,1,0,1,0
31,961,17.0,35.0,1,1000000.0,9.0,1,0,1,0
29,841,12.0,45.0,1,1500000.0,11.0,0,0,1,0
46,2116,15.0,20.0,3,800000.0,7.0,0,1,1,0
59,3481,6.0,56.0,1,560000.0,6.0,1,0,0,0
22,484,12.0,40.0,2,50000.0,1.0,0,0,0,0
84,7056,7.0,20.0,2,300000.0,2.0,0,1,1,0
57,3249,15.0,40.0,2,1200000.0,2.0,1,0,1,0
38,1444,15.0,40.0,4,2000000.0,11.0,0,1,1,0
43,1849,15.0,40.0,4,1700000.0,11.0,1,1,1,0
53,2809,6.0,54.0,1,1000000.0,1.0,1,0,1,0
47,2209,6.0,40.0,4,600000.0,7.0,0,1,0,0
29,841,8.0,30.0,1,350000.0,2.0,0,0,1,0
37,1369,9.0,48.0,3,360000.0,6.0,0,1,0,0
42,1764,12.0,30.0,2,750000.0,9.0,1,0,1,0
36,1296,6.0,36.0,1,350000.0,2.0,0,0,1,0
38,1444,15.0,50.0,4,800000.0,7.0,1,1,1,0
32,1024,17.0,50.0,4,1400000.0,8.0,0,1,1,0
59,3481,12.0,38.0,1,2900000.0,7.0,0,0,1,0
50,2500,17.0,40.0,2,2000000.0,12.0,1,1,1,0
51,2601,17.0,40.0,2,2000000.0,10.0,0,1,1,0
49,2401,12.0,45.0,2,1300000.0,10.0,0,1,1,0
53,2809,4.0,44.0,1,150000.0,1.0,0,0,0,0
37,1369,0.0,45.0,5,1300000.0,9.0,0,1,1,0
37,1369,17.0,48.0,1,800000.0,8.0,1,0,1,0
60,3600,6.0,30.0,2,500000.0,1.0,0,1,0,0
45,2025,19.0,25.0,3,1800000.0,1.0,1,1,1,0
52,2704,15.0,25.0,2,1000000.0,8.0,1,0,1,0
39,1521,7.0,40.0,4,400000.0,1.0,0,1,0,1
29,841,12.0,45.0,1,600000.0,2.0,0,0,0,0
60,3600,8.0,40.0,1,600000.0,2.0,0,0,1,0
49,2401,6.0,54.0,1,1000000.0,9.0,0,0,1,0
38,1444,15.0,54.0,2,1200000.0,12.0,0,0,1,0
43,1849,12.0,54.0,2,1400000.0,12.0,0,0,1,0
55,3025,12.0,45.0,5,1500000.0,11.0,0,1,1,0
50,2500,6.0,48.0,2,500000.0,2.0,0,1,0,0
62,3844,17.0,35.0,2,2000000.0,3.0,1,1,1,0
59,3481,17.0,60.0,4,700000.0,10.0,0,1,1,0
50,2500,0.0,40.0,4,850000.0,9.0,0,1,1,0
55,3025,6.0,60.0,4,900000.0,7.0,0,1,1,1
33,1089,16.0,40.0,1,1000000.0,5.0,1,0,0,0
48,2304,6.0,35.0,3,800000.0,1.0,0,1,0,0
33,1089,15.0,35.0,3,900000.0,1.0,1,1,1,0
27,729,12.0,56.0,2,800000.0,7.0,1,0,1,0
53,2809,3.0,42.0,4,500000.0,1.0,0,0,0,0
28,784,12.0,40.0,5,600000.0,6.0,0,1,0,0
63,3969,6.0,30.0,1,500000.0,1.0,0,1,1,0
60,3600,12.0,48.0,6,1400000.0,8.0,0,1,1,0
34,1156,7.0,42.0,4,700000.0,1.0,0,0,0,0
26,676,6.0,42.0,4,400000.0,3.0,0,0,0,0
27,729,13.0,30.0,5,600000.0,4.0,0,0,0,0
24,576,13.0,28.0,4,900000.0,12.0,0,0,1,0
55,3025,12.0,25.0,2,890000.0,3.0,1,0,1,0
23,529,12.0,25.0,2,1300000.0,5.0,1,0,1,0
21,441,15.0,72.0,4,1030000.0,7.0,0,1,0,1
51,2601,15.0,60.0,3,400000.0,5.0,1,1,1,0
56,3136,12.0,20.0,5,240000.0,3.0,0,1,0,0
36,1296,12.0,30.0,2,650000.0,6.0,1,0,1,0
22,484,15.0,72.0,4,650000.0,6.0,0,0,0,1
32,1024,12.0,54.0,5,1000000.0,4.0,1,1,1,0
40,1600,10.0,48.0,5,1400000.0,7.0,1,1,0,1
56,3136,12.0,10.0,1,250000.0,1.0,0,0,0,0
47,2209,15.0,40.0,5,1500000.0,10.0,1,1,1,0
43,1849,12.0,72.0,5,1200000.0,1.0,0,1,1,0
48,2304,12.0,48.0,3,480000.0,1.0,0,0,0,0
47,2209,12.0,40.0,1,1900000.0,10.0,0,0,1,0
31,961,12.0,45.0,4,1500000.0,11.0,0,0,1,0
31,961,12.0,56.0,2,1500000.0,8.0,0,1,1,0
52,2704,9.0,48.0,1,450000.0,6.0,0,0,1,0
54,2916,3.0,25.0,3,540000.0,10.0,1,1,1,0
60,3600,12.0,25.0,1,0.0,7.0,0,0,0,0
57,3249,6.0,49.0,1,500000.0,3.0,1,0,1,0
27,729,6.0,42.0,2,600000.0,3.0,0,1,1,0
44,1936,14.0,40.0,3,1135000.0,7.0,0,1,1,0
39,1521,15.0,40.0,3,300000.0,1.0,1,1,1,0
64,4096,5.0,40.0,5,1000000.0,5.0,0,1,1,0
60,3600,6.0,40.0,5,900000.0,9.0,1,1,1,0
33,1089,11.0,40.0,5,528000.0,5.0,0,0,1,0
36,1296,12.0,44.0,3,1000000.0,6.0,0,1,1,0
48,2304,12.0,48.0,4,820000.0,7.0,0,1,1,0
25,625,8.0,48.0,4,600000.0,5.0,0,0,0,0
47,2209,9.0,32.0,3,900000.0,1.0,0,1,1,0
34,1156,15.0,20.0,4,600000.0,8.0,1,1,1,0
41,1681,17.0,35.0,2,480000.0,2.0,1,1,1,0
47,2209,12.0,25.0,2,1100000.0,7.0,0,1,1,1
46,2116,12.0,20.0,1,300000.0,1.0,0,0,0,0
33,1089,6.0,46.0,3,910000.0,7.0,0,1,1,0
30,900,17.0,40.0,2,900000.0,4.0,1,1,1,1
36,1296,17.0,40.0,2,900000.0,2.0,0,1,1,0
30,900,11.0,30.0,5,225000.0,3.0,0,1,0,0
42,1764,15.0,48.0,1,1200000.0,4.0,1,0,1,0
43,1849,15.0,35.0,1,1200000.0,8.0,1,0,1,0
63,3969,9.0,70.0,2,500000.0,1.0,1,0,1,0
38,1444,12.0,30.0,3,1300000.0,2.0,0,0,1,0
44,1936,15.0,45.0,4,900000.0,7.0,1,1,1,0
31,961,12.0,45.0,1,1500000.0,11.0,0,0,1,0
52,2704,6.0,30.0,3,400000.0,1.0,1,1,1,0
33,1089,13.0,45.0,2,1500000.0,12.0,0,1,1,0
32,1024,12.0,45.0,2,1000000.0,12.0,1,1,1,0
44,1936,12.0,36.0,2,1200000.0,10.0,1,1,1,0
31,961,12.0,35.0,2,2000000.0,8.0,0,0,1,0
40,1600,10.0,40.0,5,700000.0,10.0,0,1,1,0
38,1444,12.0,40.0,6,1000000.0,5.0,0,1,0,0
52,2704,9.0,48.0,4,900000.0,3.0,0,1,1,0
63,3969,15.0,48.0,4,1500000.0,11.0,1,1,1,0
53,2809,12.0,30.0,1,750000.0,7.0,1,0,1,0
26,676,12.0,48.0,3,900000.0,6.0,0,0,1,0
44,1936,12.0,48.0,2,640000.0,8.0,1,0,1,0
24,576,12.0,48.0,2,800000.0,7.0,0,0,0,0
42,1764,15.0,40.0,4,600000.0,6.0,1,0,1,0
36,1296,19.0,40.0,1,1500000.0,1.0,0,0,1,0
28,784,16.0,40.0,1,1700000.0,12.0,1,0,1,0
48,2304,17.0,50.0,3,2000000.0,10.0,1,1,1,0
37,1369,17.0,50.0,3,1400000.0,10.0,0,1,1,0
38,1444,17.0,48.0,3,0.0,2.0,1,1,1,0
53,2809,19.0,48.0,3,1400000.0,7.0,0,1,1,0
39,1521,17.0,40.0,3,1500000.0,5.0,0,1,1,0
33,1089,15.0,40.0,3,2000000.0,11.0,1,1,1,0
63,3969,17.0,43.0,1,2500000.0,10.0,0,0,1,0
45,2025,15.0,60.0,3,700000.0,1.0,0,1,1,0
43,1849,7.0,45.0,5,2000000.0,10.0,0,1,1,0
39,1521,7.0,54.0,2,1000000.0,11.0,0,0,1,0
58,3364,9.0,25.0,5,800000.0,11.0,0,1,1,0
55,3025,12.0,25.0,5,200000.0,2.0,1,1,1,0
31,961,12.0,25.0,5,300000.0,2.0,1,1,1,0
34,1156,12.0,25.0,5,600000.0,2.0,0,1,1,0
51,2601,9.0,48.0,5,900000.0,2.0,0,1,0,0
20,400,11.0,48.0,5,400000.0,2.0,0,0,0,0
47,2209,12.0,42.0,4,1500000.0,11.0,0,1,1,0
38,1444,12.0,60.0,4,1500000.0,10.0,0,1,1,0
64,4096,15.0,48.0,1,700000.0,8.0,1,0,1,0
56,3136,17.0,40.0,3,1500000.0,1.0,0,1,1,0
52,2704,17.0,40.0,3,3500000.0,7.0,1,1,1,0
69,4761,19.0,9.0,2,4000000.0,1.0,1,1,1,0
64,4096,19.0,9.0,2,3000000.0,8.0,0,1,1,0
39,1521,12.0,45.0,5,1500000.0,11.0,0,1,1,0
50,2500,15.0,44.0,6,700000.0,7.0,1,1,1,0
36,1296,12.0,42.0,1,1100000.0,4.0,0,0,1,0
35,1225,15.0,56.0,2,600000.0,1.0,0,0,0,0
50,2500,15.0,43.0,3,1300000.0,10.0,0,1,1,0
53,2809,8.0,60.0,2,1500000.0,5.0,0,1,1,0
44,1936,6.0,48.0,4,1000000.0,1.0,0,1,1,0
58,3364,12.0,48.0,2,1500000.0,3.0,0,1,1,0
31,961,12.0,48.0,2,800000.0,1.0,1,1,1,0
40,1600,8.0,54.0,3,1300000.0,6.0,0,1,1,0
50,2500,12.0,35.0,2,900000.0,9.0,1,0,1,0
35,1225,13.0,50.0,3,2000000.0,8.0,1,1,1,0
37,1369,12.0,50.0,3,2000000.0,8.0,0,1,1,0
42,1764,13.0,30.0,2,1180000.0,10.0,1,0,1,0
37,1369,9.0,48.0,4,700000.0,1.0,1,1,1,0
32,1024,12.0,8.0,4,200000.0,5.0,1,0,1,0
63,3969,6.0,40.0,3,800000.0,1.0,0,0,0,0
25,625,12.0,40.0,1,1900000.0,8.0,1,0,1,0
21,441,10.0,50.0,5,450000.0,3.0,0,0,0,0
44,1936,12.0,12.0,4,400000.0,6.0,0,1,1,0
32,1024,12.0,12.0,4,200000.0,6.0,1,1,1,0
23,529,12.0,54.0,2,1400000.0,7.0,0,1,1,0
21,441,12.0,54.0,2,1100000.0,9.0,1,1,1,0
29,841,15.0,52.0,2,900000.0,4.0,0,1,0,0
31,961,16.0,52.0,2,800000.0,4.0,1,1,0,0
56,3136,17.0,60.0,3,1800000.0,11.0,1,1,1,0
45,2025,17.0,45.0,2,685000.0,6.0,0,1,1,0
62,3844,12.0,42.0,5,600000.0,1.0,1,0,1,0
53,2809,12.0,48.0,2,1400000.0,9.0,0,0,1,0
25,625,12.0,48.0,2,2500000.0,6.0,0,0,1,0
50,2500,12.0,35.0,1,2500000.0,8.0,1,0,1,0
41,1681,15.0,40.0,2,2000000.0,8.0,1,0,1,0
61,3721,6.0,40.0,1,1300000.0,9.0,0,0,1,0
36,1296,13.0,16.0,4,150000.0,3.0,1,0,0,0
57,3249,17.0,40.0,2,4000000.0,4.0,1,1,1,0
56,3136,14.0,40.0,2,4500000.0,12.0,0,1,1,0
40,1600,15.0,38.0,3,2300000.0,9.0,1,1,1,0
43,1849,15.0,38.0,3,1900000.0,12.0,0,1,1,0
46,2116,15.0,40.0,2,1500000.0,7.0,1,0,1,0
50,2500,12.0,48.0,3,1000000.0,2.0,0,1,0,0
51,2601,12.0,48.0,3,0.0,2.0,1,1,0,0
26,676,12.0,48.0,2,600000.0,1.0,0,1,0,0
24,576,12.0,48.0,2,500000.0,3.0,1,1,0,0
36,1296,12.0,48.0,1,400000.0,4.0,0,0,0,0
39,1521,12.0,56.0,1,1100000.0,8.0,0,0,1,0
38,1444,12.0,30.0,5,320000.0,1.0,0,1,0,0
60,3600,12.0,48.0,1,1000000.0,1.0,0,0,0,0
64,4096,17.0,48.0,3,4000000.0,7.0,0,1,1,0
30,900,9.0,30.0,4,220000.0,1.0,0,0,0,0
35,1225,12.0,18.0,4,1600000.0,9.0,0,1,1,0
36,1296,12.0,18.0,4,80000.0,2.0,1,1,1,0
52,2704,17.0,40.0,2,1000000.0,1.0,1,0,1,0
46,2116,15.0,30.0,1,820000.0,11.0,1,0,1,0
43,1849,12.0,35.0,5,1500000.0,9.0,0,1,1,0
28,784,14.0,36.0,7,480000.0,4.0,0,0,0,0
22,484,12.0,0.0,3,980000.0,9.0,1,0,1,0
54,2916,15.0,40.0,2,1200000.0,6.0,0,0,1,0
34,1156,15.0,56.0,2,1100000.0,6.0,0,1,1,0
32,1024,15.0,56.0,2,600000.0,5.0,1,1,0,0
46,2116,12.0,48.0,2,500000.0,2.0,1,0,0,0
54,2916,12.0,4.0,5,20000.0,2.0,1,1,0,0
59,3481,12.0,4.0,5,580000.0,3.0,0,1,0,0
44,1936,12.0,40.0,1,600000.0,8.0,0,0,0,0
38,1444,12.0,72.0,2,1000000.0,6.0,0,1,1,0
63,3969,12.0,40.0,6,1500000.0,7.0,0,1,1,0
25,625,12.0,40.0,6,750000.0,7.0,1,0,1,1
41,1681,15.0,15.0,3,144000.0,3.0,1,0,1,0
35,1225,9.0,20.0,6,200000.0,5.0,1,0,0,0
36,1296,15.0,72.0,2,800000.0,6.0,1,1,1,0
36,1296,8.0,60.0,5,1500000.0,2.0,0,1,1,0
38,1444,12.0,40.0,6,1000000.0,1.0,0,0,0,0
46,2116,15.0,48.0,5,1200000.0,11.0,0,1,1,0
57,3249,15.0,48.0,3,950000.0,9.0,1,1,1,0
44,1936,12.0,48.0,1,1000000.0,7.0,0,0,1,0
35,1225,17.0,36.0,1,1100000.0,8.0,1,0,1,0
43,1849,17.0,45.0,4,3800000.0,6.0,1,1,1,0
54,2916,17.0,43.0,2,1800000.0,11.0,0,1,1,0
46,2116,12.0,21.0,5,160000.0,1.0,1,1,1,0
24,576,14.0,21.0,5,250000.0,1.0,1,0,1,0
53,2809,6.0,9.0,3,1400000.0,7.0,0,1,1,0
43,1849,6.0,25.0,3,540000.0,4.0,1,0,0,0
57,3249,12.0,42.0,4,90000.0,1.0,1,0,1,0
38,1444,17.0,40.0,3,4000000.0,7.0,0,1,1,0
39,1521,17.0,40.0,3,2000000.0,1.0,1,1,1,0
64,4096,17.0,42.0,2,5000000.0,3.0,0,1,1,0
62,3844,12.0,42.0,2,1000000.0,3.0,1,1,1,0
34,1156,17.0,40.0,1,3500000.0,8.0,1,0,1,0
66,4356,6.0,35.0,1,1060000.0,9.0,1,0,1,0
50,2500,9.0,44.0,4,2100000.0,6.0,0,1,1,0
44,1936,12.0,44.0,4,550000.0,1.0,1,1,1,0
62,3844,6.0,35.0,1,700000.0,1.0,0,0,1,0
51,2601,13.0,40.0,3,2600000.0,6.0,0,1,1,0
50,2500,17.0,40.0,3,1600000.0,12.0,1,1,1,0
42,1764,9.0,48.0,4,1700000.0,4.0,0,1,1,0
41,1681,14.0,40.0,3,1100000.0,8.0,0,1,1,0
53,2809,6.0,48.0,5,900000.0,3.0,0,1,0,0
42,1764,12.0,15.0,2,1500000.0,6.0,0,0,0,1
38,1444,12.0,42.0,3,1200000.0,9.0,0,1,1,0
47,2209,8.0,40.0,6,1000000.0,9.0,0,1,1,0
40,1600,15.0,21.0,3,1000000.0,3.0,1,1,1,0
41,1681,12.0,21.0,3,1300000.0,12.0,0,1,1,0
45,2025,12.0,45.0,5,1300000.0,11.0,0,1,1,0
20,400,9.0,40.0,6,460000.0,5.0,0,0,0,0
65,4225,17.0,48.0,4,1000000.0,2.0,0,1,1,0
37,1369,12.0,42.0,4,1200000.0,9.0,1,0,1,0
49,2401,14.0,40.0,5,850000.0,3.0,0,1,1,0
75,5625,6.0,14.0,1,200000.0,1.0,0,0,1,0
46,2116,8.0,42.0,4,400000.0,3.0,0,1,0,0
46,2116,7.0,42.0,4,0.0,3.0,1,1,0,0
38,1444,15.0,38.0,3,650000.0,6.0,1,0,1,0
