edad,edad2,educ,horastrabj,nhogar,P21,PP04C,mujer,casado_unido,tiene_cobertura_salud
57,3249,15.0,40.0,4,789000.0,6.0,1,0,1
49,2401,12.0,36.0,4,657500.0,6.0,1,1,1
36,1296,17.0,38.0,2,1972500.0,6.0,1,0,1
35,1225,8.0,47.0,2,1183500.0,3.0,0,1,1
38,1444,15.0,47.0,2,1578000.0,7.0,1,1,1
60,3600,6.0,40.0,2,1578000.0,12.0,0,1,1
44,1936,9.0,35.0,2,1183500.0,12.0,0,0,1
38,1444,9.0,48.0,3,263000.0,1.0,0,1,1
38,1444,12.0,48.0,3,657500.0,4.0,1,1,1
25,625,6.0,44.0,3,263000.0,1.0,0,0,0
36,1296,17.0,40.0,3,789000.0,1.0,0,0,1
68,4624,13.0,15.0,1,32875.0,1.0,0,0,1
63,3969,12.0,46.0,4,1972500.0,6.0,0,1,1
33,1089,17.0,37.0,2,2235500.0,10.0,0,1,1
62,3844,6.0,45.0,5,1446500.0,6.0,0,1,1
32,1024,6.0,40.0,5,102570.0,6.0,1,0,0
50,2500,12.0,40.0,4,1578000.0,10.0,0,1,1
31,961,17.0,40.0,4,1052000.0,12.0,1,1,1
29,841,9.0,45.0,1,789000.0,4.0,0,0,0
44,1936,12.0,84.0,4,815300.0,8.0,1,1,1
53,2809,6.0,84.0,4,657500.0,2.0,0,1,0
27,729,8.0,84.0,4,0.0,2.0,0,0,0
37,1369,13.0,60.0,1,2630000.0,12.0,0,0,1
49,2401,12.0,36.0,4,1841000.0,10.0,0,1,1
26,676,14.0,36.0,4,210400.0,3.0,1,0,0
32,1024,15.0,31.0,3,907350.0,11.0,1,0,1
49,2401,6.0,0.0,7,0.0,3.0,0,1,1
47,2209,12.0,45.0,4,1578000.0,6.0,0,1,1
20,400,14.0,45.0,4,105200.0,7.0,0,0,1
29,841,12.0,54.0,4,1315000.0,10.0,1,1,1
47,2209,9.0,32.0,3,394500.0,12.0,0,1,1
46,2116,15.0,42.0,1,789000.0,2.0,1,0,1
55,3025,17.0,40.0,3,1052000.0,10.0,1,1,1
29,841,12.0,36.0,3,920500.0,7.0,0,1,1
24,576,7.0,68.0,1,920500.0,6.0,0,1,1
56,3136,7.0,44.0,3,1052000.0,9.0,0,1,1
30,900,13.0,44.0,3,920500.0,9.0,0,0,1
35,1225,12.0,30.0,2,789000.0,2.0,0,1,1
32,1024,15.0,30.0,2,657500.0,8.0,1,1,1
40,1600,16.0,40.0,3,1052000.0,8.0,0,1,1
47,2209,12.0,40.0,4,1183500.0,8.0,0,1,1
50,2500,15.0,40.0,4,1709500.0,7.0,1,1,1
52,2704,17.0,25.0,1,1972500.0,1.0,0,0,1
48,2304,12.0,40.0,3,789000.0,11.0,0,1,1
43,1849,12.0,40.0,3,39450.0,3.0,1,1,1
47,2209,12.0,6.0,4,92050.0,1.0,0,1,0
35,1225,12.0,48.0,1,1052000.0,12.0,0,0,1
58,3364,6.0,16.0,9,236700.0,2.0,0,1,0
57,3249,12.0,16.0,9,433950.0,6.0,1,1,1
38,1444,14.0,16.0,9,394500.0,6.0,1,1,1
26,676,12.0,16.0,9,552300.0,4.0,0,0,0
51,2601,17.0,30.0,4,1972500.0,9.0,0,1,1
46,2116,15.0,30.0,4,3945000.0,10.0,1,1,1
59,3481,15.0,44.0,3,658157.5,1.0,0,1,1
57,3249,15.0,44.0,3,394500.0,1.0,1,1,1
55,3025,12.0,0.0,6,789000.0,9.0,0,1,1
34,1156,12.0,0.0,6,368200.0,1.0,0,1,0
40,1600,12.0,48.0,1,263000.0,1.0,0,0,0
31,961,12.0,35.0,3,789000.0,6.0,0,1,1
63,3969,17.0,12.0,3,0.0,2.0,0,1,1
29,841,17.0,12.0,3,0.0,2.0,0,0,1
34,1156,12.0,44.0,8,263000.0,1.0,0,0,0
28,784,15.0,46.0,4,394500.0,12.0,0,0,1
25,625,17.0,46.0,4,1972500.0,1.0,0,0,1
52,2704,9.0,40.0,2,789000.0,2.0,0,1,0
36,1296,12.0,40.0,5,1117750.0,7.0,0,1,1
34,1156,17.0,45.0,1,3287500.0,12.0,0,0,1
24,576,12.0,60.0,2,1104600.0,12.0,0,1,1
28,784,12.0,45.0,1,1052000.0,11.0,1,0,1
28,784,17.0,35.0,3,1315000.0,9.0,1,0,1
46,2116,17.0,29.0,2,894200.0,9.0,0,0,1
64,4096,12.0,30.0,5,1972500.0,6.0,1,1,1
46,2116,12.0,98.0,2,789000.0,1.0,0,1,1
29,841,14.0,0.0,7,378720.0,3.0,1,0,0
24,576,12.0,0.0,7,315600.0,1.0,1,0,0
64,4096,12.0,42.0,1,789000.0,2.0,0,0,1
59,3481,8.0,45.0,2,1709500.0,10.0,0,1,1
58,3364,6.0,32.0,1,1052000.0,6.0,1,0,1
40,1600,15.0,35.0,3,1578000.0,12.0,0,1,1
35,1225,17.0,49.0,2,2630000.0,7.0,0,1,1
35,1225,17.0,49.0,2,1315000.0,12.0,1,1,1
42,1764,17.0,45.0,1,1972500.0,11.0,0,0,1
61,3721,10.0,18.0,1,657500.0,6.0,0,0,1
59,3481,17.0,16.0,3,526000.0,9.0,1,0,1
35,1225,17.0,42.0,1,631200.0,9.0,0,0,1
60,3600,12.0,96.0,6,328750.0,2.0,0,1,1
55,3025,12.0,96.0,6,98625.0,6.0,1,1,1
29,841,15.0,96.0,6,920500.0,9.0,0,0,1
30,900,12.0,30.0,3,210400.0,8.0,0,1,0
29,841,17.0,36.0,2,657500.0,6.0,0,1,0
32,1024,12.0,36.0,5,1154570.0,2.0,1,1,1
27,729,12.0,36.0,5,394500.0,1.0,0,1,0
52,2704,12.0,60.0,1,657500.0,1.0,0,0,1
54,2916,15.0,48.0,2,1972500.0,1.0,0,1,0
47,2209,17.0,48.0,2,131500.0,1.0,1,1,0
40,1600,12.0,56.0,2,526000.0,1.0,0,0,0
24,576,12.0,36.0,3,526000.0,1.0,0,1,0
52,2704,12.0,20.0,6,0.0,4.0,1,1,0
22,484,11.0,0.0,1,526000.0,9.0,0,0,1
56,3136,6.0,40.0,1,420800.0,6.0,0,0,0
67,4489,12.0,10.0,1,92050.0,1.0,0,0,1
27,729,6.0,18.0,4,157800.0,2.0,1,0,0
46,2116,15.0,25.0,4,499700.0,7.0,1,1,1
47,2209,15.0,25.0,4,920500.0,8.0,0,1,1
37,1369,13.0,42.0,2,263000.0,1.0,1,0,0
43,1849,6.0,21.0,5,131500.0,4.0,1,0,0
24,576,15.0,21.0,5,124925.0,4.0,1,0,0
32,1024,15.0,26.0,2,328750.0,8.0,0,0,1
47,2209,7.0,56.0,4,1315000.0,5.0,0,1,1
54,2916,12.0,40.0,6,328750.0,9.0,0,1,1
23,529,12.0,10.0,6,263000.0,6.0,1,0,0
52,2704,15.0,40.0,6,1052000.0,8.0,1,1,1
24,576,9.0,44.0,8,394500.0,3.0,0,0,0
20,400,7.0,44.0,8,263000.0,4.0,0,0,0
32,1024,6.0,44.0,8,394500.0,4.0,0,0,0
54,2916,14.0,18.0,5,394500.0,2.0,0,1,0
50,2500,15.0,18.0,5,526000.0,2.0,1,1,0
46,2116,16.0,72.0,1,1052000.0,2.0,0,0,0
49,2401,12.0,40.0,1,6575000.0,8.0,0,0,1
58,3364,15.0,30.0,1,789000.0,1.0,0,0,0
75,5625,17.0,15.0,2,1315000.0,1.0,0,1,1
45,2025,12.0,40.0,1,1709500.0,8.0,0,0,1
52,2704,17.0,35.0,5,1315000.0,10.0,0,1,1
49,2401,15.0,35.0,5,1183500.0,9.0,1,1,1
28,784,15.0,35.0,5,394500.0,9.0,1,0,1
25,625,17.0,35.0,5,1972500.0,10.0,1,0,1
30,900,15.0,48.0,1,1446500.0,6.0,0,0,1
55,3025,12.0,35.0,3,1052000.0,8.0,0,1,1
38,1444,17.0,40.0,1,1315000.0,12.0,0,0,1
30,900,10.0,21.0,4,131500.0,1.0,1,0,0
34,1156,17.0,48.0,1,1183500.0,9.0,0,0,1
71,5041,12.0,60.0,1,710100.0,9.0,0,1,1
33,1089,12.0,40.0,3,486550.0,7.0,0,1,1
43,1849,8.0,60.0,5,920500.0,6.0,0,1,0
42,1764,12.0,60.0,5,1183500.0,7.0,1,1,1
29,841,15.0,25.0,2,920500.0,7.0,1,1,1
27,729,12.0,25.0,2,789000.0,6.0,0,1,1
30,900,15.0,40.0,2,1709500.0,9.0,1,0,1
43,1849,13.0,30.0,6,789000.0,7.0,1,1,1
44,1936,7.0,30.0,6,1578000.0,7.0,0,1,1
25,625,13.0,40.0,1,920500.0,6.0,0,0,1
28,784,12.0,48.0,2,1052000.0,8.0,0,1,1
29,841,15.0,48.0,2,749550.0,9.0,1,1,1
34,1156,15.0,30.0,1,1578000.0,9.0,0,0,1
39,1521,6.0,40.0,1,526000.0,12.0,0,0,1
43,1849,12.0,20.0,3,263000.0,1.0,1,0,1
55,3025,14.0,48.0,1,552300.0,5.0,1,0,1
32,1024,12.0,30.0,1,526000.0,1.0,0,0,0
51,2601,6.0,21.0,5,78900.0,1.0,1,0,1
28,784,12.0,2.0,4,131500.0,8.0,1,1,1
37,1369,15.0,50.0,1,1315000.0,1.0,1,0,1
55,3025,7.0,12.0,3,368200.0,1.0,1,0,1
21,441,12.0,12.0,3,1183500.0,4.0,0,0,1
22,484,8.0,36.0,3,197250.0,3.0,1,1,0
21,441,13.0,45.0,4,394500.0,3.0,1,0,1
22,484,12.0,45.0,4,394500.0,3.0,1,0,0
36,1296,15.0,20.0,5,723250.0,6.0,1,1,1
47,2209,12.0,20.0,5,3287500.0,7.0,0,1,1
35,1225,1.0,7.0,4,328750.0,1.0,0,0,1
64,4096,15.0,40.0,4,0.0,8.0,1,1,1
55,3025,15.0,40.0,4,1315000.0,8.0,1,0,1
47,2209,7.0,12.0,2,102570.0,6.0,1,0,0
25,625,9.0,12.0,2,131500.0,1.0,0,0,0
51,2601,9.0,84.0,3,789000.0,4.0,1,1,0
31,961,12.0,84.0,3,789000.0,4.0,0,1,0
36,1296,12.0,40.0,4,1315000.0,7.0,0,1,1
33,1089,12.0,40.0,4,920500.0,11.0,1,1,1
39,1521,12.0,70.0,2,394500.0,2.0,1,1,0
36,1296,6.0,25.0,2,420800.0,6.0,1,0,1
36,1296,9.0,40.0,3,1315000.0,7.0,0,1,1
33,1089,12.0,84.0,1,4602500.0,8.0,0,0,1
35,1225,12.0,40.0,5,920500.0,7.0,0,1,1
33,1089,12.0,70.0,2,394500.0,2.0,0,1,0
27,729,12.0,0.0,3,999400.0,10.0,0,1,1
34,1156,12.0,0.0,3,1117750.0,10.0,1,1,1
70,4900,12.0,72.0,1,881050.0,3.0,0,0,1
50,2500,19.0,44.0,5,3945000.0,12.0,0,1,1
51,2601,19.0,44.0,5,2630000.0,8.0,1,1,1
75,5625,12.0,48.0,3,197250.0,1.0,1,0,1
48,2304,12.0,56.0,5,0.0,6.0,1,0,0
25,625,15.0,65.0,1,1052000.0,6.0,1,1,1
27,729,12.0,36.0,3,920500.0,10.0,1,0,1
46,2116,12.0,54.0,4,2630000.0,5.0,0,1,1
34,1156,12.0,45.0,3,789000.0,10.0,0,1,1
27,729,12.0,45.0,3,789000.0,10.0,1,1,1
34,1156,12.0,40.0,3,328750.0,9.0,1,1,1
24,576,15.0,69.0,1,1578000.0,12.0,0,0,1
31,961,13.0,15.0,2,657500.0,7.0,0,1,1
34,1156,8.0,40.0,4,460250.0,2.0,0,1,1
25,625,15.0,40.0,2,1315000.0,9.0,1,0,1
30,900,17.0,35.0,2,920500.0,9.0,0,1,1
31,961,17.0,35.0,2,920500.0,9.0,1,1,1
59,3481,6.0,20.0,2,263000.0,1.0,0,1,0
26,676,12.0,36.0,3,657500.0,6.0,0,0,1
26,676,12.0,36.0,3,854750.0,7.0,1,0,1
62,3844,9.0,8.0,5,263000.0,1.0,0,1,1
45,2025,16.0,45.0,4,920500.0,7.0,0,1,1
51,2601,16.0,45.0,4,315600.0,1.0,1,1,1
59,3481,15.0,56.0,4,1052000.0,1.0,0,1,1
57,3249,15.0,56.0,4,1183500.0,12.0,1,1,1
47,2209,12.0,18.0,1,276150.0,5.0,0,0,0
26,676,15.0,8.0,1,78900.0,1.0,1,0,0
36,1296,12.0,60.0,5,526000.0,1.0,1,1,1
34,1156,12.0,30.0,3,657500.0,8.0,0,0,1
44,1936,16.0,44.0,3,0.0,5.0,0,0,1
26,676,14.0,44.0,3,789000.0,10.0,0,0,1
44,1936,14.0,84.0,1,1052000.0,10.0,0,0,1
34,1156,7.0,2.0,4,1183500.0,6.0,0,1,1
59,3481,6.0,60.0,4,4602500.0,12.0,0,1,1
29,841,14.0,60.0,4,1183500.0,6.0,1,0,1
54,2916,6.0,50.0,2,591750.0,1.0,0,1,0
52,2704,17.0,45.0,3,2630000.0,6.0,0,1,1
51,2601,15.0,45.0,3,1183500.0,6.0,1,1,1
26,676,17.0,40.0,2,1315000.0,11.0,1,1,1
27,729,17.0,40.0,2,1578000.0,9.0,0,1,1
37,1369,6.0,77.0,6,526000.0,7.0,0,1,1
38,1444,7.0,28.0,4,131500.0,1.0,1,1,0
42,1764,5.0,28.0,4,394500.0,7.0,0,1,0
43,1849,17.0,48.0,3,1315000.0,7.0,0,1,1
43,1849,15.0,48.0,3,657500.0,7.0,1,1,1
33,1089,15.0,40.0,1,394500.0,1.0,0,0,1
61,3721,15.0,5.0,1,131500.0,1.0,0,0,0
46,2116,17.0,38.0,4,526000.0,9.0,0,1,1
39,1521,17.0,38.0,4,1052000.0,8.0,1,1,1
49,2401,14.0,48.0,2,1052000.0,9.0,1,0,1
44,1936,17.0,40.0,2,1446500.0,10.0,0,1,1
31,961,17.0,40.0,2,1315000.0,12.0,0,1,1
43,1849,12.0,24.0,1,105200.0,2.0,1,0,0
31,961,16.0,40.0,2,1578000.0,4.0,0,1,1
28,784,17.0,40.0,2,789000.0,9.0,1,1,1
57,3249,15.0,30.0,4,2104000.0,8.0,0,1,1
40,1600,12.0,25.0,3,789000.0,12.0,1,1,1
39,1521,11.0,25.0,3,920500.0,1.0,0,1,1
34,1156,12.0,40.0,5,657500.0,5.0,1,1,1
27,729,12.0,56.0,5,197250.0,5.0,0,0,0
27,729,8.0,30.0,4,1315000.0,12.0,0,1,1
33,1089,17.0,40.0,1,1578000.0,7.0,0,0,1
51,2601,6.0,40.0,4,460250.0,1.0,0,1,1
40,1600,12.0,40.0,4,328750.0,1.0,1,1,1
19,361,12.0,40.0,4,0.0,9.0,0,0,1
44,1936,13.0,84.0,2,3945000.0,1.0,0,0,1
52,2704,12.0,36.0,2,986250.0,8.0,1,0,1
31,961,6.0,12.0,5,591750.0,6.0,0,1,0
32,1024,12.0,36.0,1,883680.0,5.0,0,0,0
39,1521,6.0,14.0,5,102570.0,7.0,1,1,0
41,1681,11.0,14.0,5,420800.0,6.0,0,1,0
20,400,6.0,14.0,5,526000.0,6.0,0,0,0
32,1024,17.0,50.0,1,920500.0,12.0,1,0,1
55,3025,12.0,34.0,3,65750.0,1.0,1,0,0
41,1681,19.0,40.0,2,1972500.0,11.0,1,0,1
24,576,12.0,0.0,4,2630000.0,11.0,0,1,1
25,625,12.0,29.0,1,328750.0,4.0,1,0,0
47,2209,7.0,30.0,2,723250.0,10.0,0,0,1
44,1936,6.0,30.0,2,131500.0,1.0,0,0,0
50,2500,8.0,0.0,2,2367000.0,10.0,0,1,1
49,2401,17.0,30.0,4,1972500.0,4.0,0,1,0
41,1681,14.0,30.0,4,1972500.0,4.0,1,1,1
60,3600,9.0,30.0,2,236700.0,3.0,1,0,0
22,484,15.0,30.0,2,302450.0,3.0,1,0,0
59,3481,6.0,24.0,3,394500.0,2.0,0,0,0
44,1936,15.0,48.0,5,591750.0,7.0,1,1,1
49,2401,13.0,20.0,2,131500.0,1.0,1,0,1
24,576,10.0,42.0,5,789000.0,4.0,0,1,0
65,4225,9.0,40.0,6,1466225.0,8.0,0,0,1
63,3969,6.0,25.0,1,420800.0,10.0,0,0,1
47,2209,8.0,45.0,4,157800.0,8.0,0,1,0
18,324,10.0,40.0,4,197250.0,2.0,0,0,0
38,1444,15.0,34.0,1,749550.0,7.0,1,0,1
49,2401,17.0,12.0,1,1315000.0,8.0,0,0,1
47,2209,6.0,46.0,1,789000.0,6.0,0,0,1
53,2809,12.0,24.0,3,394500.0,3.0,1,0,0
23,529,12.0,24.0,3,197250.0,2.0,1,0,0
58,3364,12.0,30.0,1,1578000.0,9.0,0,0,1
28,784,17.0,35.0,1,1578000.0,11.0,0,0,1
65,4225,19.0,40.0,1,1972500.0,12.0,1,0,1
18,324,12.0,60.0,4,0.0,4.0,0,0,0
17,289,10.0,60.0,4,0.0,4.0,1,0,0
30,900,15.0,45.0,2,1446500.0,9.0,0,1,1
28,784,15.0,45.0,2,1052000.0,6.0,1,1,1
52,2704,17.0,27.0,6,1183500.0,8.0,0,1,1
55,3025,6.0,35.0,3,526000.0,7.0,0,1,1
30,900,15.0,45.0,1,1578000.0,9.0,0,0,1
52,2704,17.0,43.0,3,1183500.0,9.0,1,1,1
38,1444,17.0,10.0,2,526000.0,10.0,1,1,1
34,1156,7.0,10.0,2,723250.0,11.0,0,1,1
45,2025,4.0,40.0,6,420800.0,1.0,0,1,1
32,1024,15.0,40.0,3,460250.0,1.0,0,0,0
64,4096,6.0,98.0,3,1183500.0,2.0,0,1,1
33,1089,12.0,54.0,4,1315000.0,7.0,0,1,1
30,900,12.0,54.0,4,854750.0,8.0,1,1,1
33,1089,12.0,60.0,2,657500.0,9.0,0,1,1
48,2304,15.0,25.0,3,394500.0,1.0,1,1,0
49,2401,15.0,25.0,3,1170350.0,5.0,0,1,1
47,2209,17.0,40.0,2,1117750.0,9.0,1,0,1
33,1089,11.0,40.0,2,220920.0,7.0,0,0,0
37,1369,12.0,40.0,4,1117750.0,9.0,0,1,1
37,1369,12.0,40.0,4,263000.0,3.0,1,1,1
32,1024,14.0,45.0,4,460250.0,6.0,0,0,1
20,400,9.0,40.0,1,0.0,4.0,0,0,0
35,1225,17.0,35.0,2,1972500.0,1.0,1,1,1
36,1296,10.0,48.0,4,499700.0,4.0,0,1,0
20,400,13.0,48.0,4,105200.0,4.0,1,0,0
52,2704,6.0,40.0,5,263000.0,1.0,0,1,1
47,2209,6.0,40.0,5,1052000.0,8.0,1,1,1
24,576,8.0,40.0,5,657500.0,1.0,0,0,0
28,784,8.0,48.0,5,315600.0,3.0,0,0,0
53,2809,12.0,56.0,4,368200.0,2.0,1,1,1
60,3600,14.0,56.0,4,368200.0,2.0,0,1,1
25,625,14.0,56.0,4,526000.0,6.0,1,0,0
22,484,12.0,56.0,4,526000.0,6.0,0,0,0
26,676,12.0,48.0,4,157800.0,1.0,0,0,0
47,2209,12.0,15.0,6,263000.0,1.0,0,1,1
31,961,12.0,60.0,4,657500.0,2.0,1,1,1
29,841,6.0,60.0,4,657500.0,2.0,0,1,1
38,1444,15.0,40.0,3,789000.0,2.0,0,1,0
39,1521,12.0,40.0,3,526000.0,1.0,1,1,0
36,1296,15.0,16.0,3,920500.0,3.0,0,0,1
50,2500,17.0,50.0,4,1972500.0,7.0,1,0,1
38,1444,17.0,25.0,3,447100.0,11.0,0,1,1
37,1369,16.0,25.0,3,1578000.0,9.0,1,1,1
55,3025,12.0,45.0,5,1972500.0,2.0,0,1,1
20,400,12.0,45.0,5,0.0,9.0,0,0,1
33,1089,17.0,22.0,1,289300.0,9.0,0,0,1
47,2209,12.0,36.0,4,1315000.0,8.0,0,1,1
22,484,12.0,36.0,4,1052000.0,7.0,0,0,1
56,3136,4.0,56.0,4,552300.0,1.0,1,1,0
64,4096,9.0,56.0,4,736400.0,7.0,0,1,1
31,961,12.0,72.0,5,394500.0,2.0,1,1,1
35,1225,12.0,72.0,5,789000.0,9.0,0,1,1
52,2704,15.0,48.0,3,6575000.0,1.0,0,1,0
50,2500,17.0,48.0,3,920500.0,7.0,1,1,1
24,576,9.0,48.0,2,526000.0,6.0,0,0,0
55,3025,12.0,40.0,3,460250.0,7.0,0,1,1
65,4225,12.0,48.0,2,1052000.0,1.0,0,0,0
21,441,15.0,40.0,4,118350.0,8.0,1,0,1
46,2116,12.0,30.0,5,526000.0,6.0,0,1,1
46,2116,6.0,30.0,5,526000.0,8.0,1,1,1
53,2809,12.0,72.0,4,1183500.0,11.0,0,1,1
49,2401,12.0,72.0,4,789000.0,9.0,1,1,1
37,1369,12.0,46.0,1,1052000.0,2.0,0,0,0
50,2500,6.0,48.0,3,1841000.0,8.0,0,1,1
47,2209,19.0,40.0,5,2893000.0,9.0,1,1,1
54,2916,17.0,0.0,2,3287500.0,6.0,0,1,1
48,2304,17.0,0.0,2,3287500.0,6.0,1,1,1
66,4356,19.0,9.0,1,394500.0,1.0,0,0,1
55,3025,15.0,38.0,2,473400.0,9.0,0,0,1
49,2401,19.0,40.0,5,1972500.0,1.0,0,1,1
70,4900,3.0,35.0,2,394500.0,6.0,0,0,1
51,2601,4.0,35.0,2,394500.0,6.0,0,0,1
26,676,14.0,40.0,3,526000.0,3.0,1,0,1
47,2209,12.0,30.0,3,1038850.0,9.0,1,0,1
38,1444,15.0,25.0,4,591750.0,9.0,1,0,1
31,961,12.0,36.0,5,920500.0,1.0,0,1,0
45,2025,12.0,30.0,2,986250.0,11.0,0,0,1
58,3364,12.0,35.0,1,2630000.0,8.0,1,0,1
29,841,17.0,35.0,1,1775250.0,9.0,0,0,1
58,3364,6.0,54.0,2,1972500.0,7.0,0,1,1
40,1600,12.0,60.0,2,1578000.0,7.0,0,0,1
39,1521,12.0,40.0,4,1183500.0,8.0,0,1,1
36,1296,17.0,50.0,1,144650.0,2.0,1,0,1
57,3249,10.0,24.0,3,39450.0,1.0,0,0,1
69,4761,12.0,18.0,3,263000.0,1.0,0,1,1
39,1521,17.0,48.0,4,263000.0,4.0,1,0,1
20,400,12.0,48.0,4,368200.0,2.0,0,0,1
30,900,10.0,30.0,4,263000.0,1.0,1,0,0
27,729,7.0,30.0,4,263000.0,1.0,0,0,0
58,3364,15.0,40.0,5,2630000.0,10.0,0,1,1
33,1089,9.0,40.0,4,263000.0,2.0,0,1,0
47,2209,15.0,50.0,3,1025700.0,11.0,1,1,1
59,3481,16.0,36.0,2,131500.0,2.0,1,1,1
61,3721,14.0,36.0,2,131500.0,2.0,0,1,1
50,2500,12.0,50.0,3,1282125.0,8.0,0,1,1
42,1764,13.0,20.0,4,1183500.0,9.0,0,1,1
41,1681,17.0,60.0,4,1315000.0,11.0,0,1,1
38,1444,17.0,60.0,4,1052000.0,8.0,1,1,1
60,3600,12.0,44.0,2,394500.0,2.0,1,1,1
64,4096,12.0,44.0,2,394500.0,2.0,0,1,1
69,4761,12.0,20.0,6,131500.0,1.0,0,1,1
24,576,14.0,20.0,6,184100.0,2.0,1,0,0
32,1024,17.0,30.0,2,657500.0,6.0,1,0,1
47,2209,12.0,35.0,1,1183500.0,11.0,0,0,1
42,1764,15.0,40.0,2,789000.0,9.0,0,0,1
44,1936,6.0,18.0,5,657500.0,8.0,0,1,1
42,1764,6.0,40.0,4,920500.0,2.0,1,1,0
54,2916,12.0,48.0,6,854750.0,12.0,1,0,1
32,1024,9.0,48.0,6,526000.0,3.0,0,1,0
38,1444,6.0,48.0,6,526000.0,3.0,0,0,0
27,729,12.0,20.0,2,197250.0,2.0,1,0,0
37,1369,15.0,48.0,3,789000.0,9.0,0,1,1
35,1225,15.0,48.0,3,591750.0,8.0,1,1,1
43,1849,12.0,24.0,3,263000.0,1.0,1,0,1
59,3481,16.0,18.0,5,1446500.0,7.0,1,1,1
56,3136,15.0,18.0,5,1578000.0,4.0,0,1,1
34,1156,15.0,18.0,5,394500.0,5.0,0,0,1
30,900,12.0,48.0,3,78900.0,7.0,0,0,1
41,1681,11.0,36.0,4,657500.0,6.0,1,1,0
56,3136,17.0,56.0,1,789000.0,1.0,0,0,1
35,1225,14.0,30.0,5,197250.0,1.0,0,0,0
41,1681,15.0,35.0,2,1775250.0,9.0,0,1,1
43,1849,17.0,35.0,2,1052000.0,9.0,1,1,1
55,3025,3.0,24.0,2,263000.0,1.0,0,1,0
38,1444,12.0,40.0,4,1315000.0,12.0,0,1,1
61,3721,6.0,30.0,5,657500.0,1.0,0,1,0
63,3969,6.0,25.0,3,657500.0,1.0,0,0,0
46,2116,17.0,35.0,4,3945000.0,9.0,1,1,1
44,1936,17.0,35.0,4,3945000.0,11.0,0,1,1
45,2025,15.0,40.0,2,1052000.0,9.0,0,0,1
55,3025,15.0,51.0,5,723250.0,1.0,1,0,1
26,676,15.0,51.0,5,52600.0,9.0,1,0,0
24,576,15.0,51.0,5,394500.0,8.0,1,0,0
22,484,15.0,51.0,5,263000.0,2.0,0,0,0
19,361,12.0,51.0,5,263000.0,2.0,1,0,0
28,784,10.0,20.0,3,789000.0,1.0,0,1,0
26,676,17.0,20.0,3,1315000.0,1.0,1,1,0
28,784,15.0,60.0,1,1052000.0,12.0,0,0,1
24,576,12.0,44.0,2,394500.0,7.0,1,0,0
47,2209,8.0,56.0,3,1052000.0,1.0,0,1,1
26,676,12.0,56.0,3,394500.0,1.0,0,0,0
32,1024,15.0,20.0,1,789000.0,6.0,0,0,1
32,1024,9.0,54.0,3,197250.0,1.0,0,0,0
29,841,12.0,54.0,3,131500.0,1.0,0,0,0
59,3481,6.0,36.0,6,197250.0,2.0,0,1,0
55,3025,6.0,36.0,6,197250.0,2.0,1,1,0
46,2116,9.0,56.0,3,789000.0,1.0,1,1,0
22,484,12.0,3.0,5,157800.0,3.0,0,0,0
57,3249,12.0,30.0,3,920500.0,9.0,1,0,1
30,900,16.0,30.0,3,657500.0,4.0,0,0,1
52,2704,16.0,70.0,3,5917500.0,11.0,0,1,1
50,2500,17.0,70.0,3,5260000.0,8.0,1,1,1
22,484,13.0,70.0,3,131500.0,2.0,1,0,1
54,2916,15.0,30.0,2,1315000.0,6.0,0,0,1
52,2704,12.0,30.0,4,526000.0,9.0,1,0,1
40,1600,14.0,47.0,1,460250.0,1.0,0,0,0
35,1225,17.0,98.0,1,526000.0,3.0,1,0,1
36,1296,13.0,20.0,1,0.0,5.0,1,0,0
72,5184,15.0,30.0,1,394500.0,2.0,1,0,1
35,1225,17.0,44.0,2,986250.0,7.0,1,1,1
41,1681,15.0,44.0,2,1578000.0,3.0,0,1,1
56,3136,17.0,53.0,2,2630000.0,7.0,1,0,1
35,1225,17.0,48.0,2,762700.0,10.0,1,0,1
62,3844,12.0,60.0,4,1315000.0,12.0,0,1,1
45,2025,12.0,24.0,4,526000.0,7.0,1,0,1
36,1296,15.0,44.0,1,1052000.0,7.0,0,0,1
33,1089,12.0,36.0,3,1972500.0,11.0,1,0,1
45,2025,17.0,30.0,3,1052000.0,8.0,1,1,1
45,2025,17.0,70.0,4,0.0,9.0,0,1,1
44,1936,15.0,48.0,3,1052000.0,1.0,1,0,1
41,1681,12.0,40.0,4,1117750.0,6.0,0,1,0
60,3600,12.0,35.0,2,394500.0,6.0,0,1,1
56,3136,12.0,35.0,2,78900.0,1.0,1,1,0
45,2025,15.0,40.0,3,1315000.0,7.0,0,1,1
41,1681,15.0,48.0,4,723250.0,10.0,0,1,1
41,1681,15.0,48.0,4,723250.0,10.0,1,1,1
30,900,12.0,48.0,1,789000.0,9.0,0,0,1
51,2601,15.0,48.0,3,1578000.0,10.0,1,1,1
59,3481,12.0,48.0,3,1841000.0,9.0,0,1,1
33,1089,15.0,12.0,2,102570.0,6.0,1,0,0
66,4356,6.0,50.0,3,1315000.0,2.0,0,0,1
19,361,13.0,35.0,2,197250.0,5.0,1,0,0
35,1225,6.0,46.0,4,394500.0,8.0,1,1,1
40,1600,12.0,48.0,3,920500.0,6.0,0,1,0
43,1849,17.0,44.0,2,789000.0,10.0,1,1,1
48,2304,17.0,45.0,4,1315000.0,7.0,1,1,1
47,2209,14.0,45.0,4,1183500.0,9.0,0,1,1
